282	94
283	74
284	97
285	90
286	74
287	79
288	83
289	84
290	80
291	91
292	102
293	77
294	87
295	92
296	69
297	84
298	65
299	93
300	80
301	91
302	69
303	86
304	77
305	80
306	102
307	93
308	73
309	82
310	70
311	81
312	99
313	91
314	74
315	73
316	97
317	99
318	90
319	73
320	67
321	76
322	79
323	79
324	78
325	93
326	82
327	95
328	71
329	95
330	91
331	80
332	87
333	106
334	83
335	78
336	91
337	89
338	95
339	95
340	86
341	84
342	79
343	86
344	76
345	75
346	64
347	80
348	73
349	74
350	82
351	91
352	115
353	103
354	71
355	92
356	89
357	96
358	82
359	81
360	95
361	110
362	87
363	103
364	79
365	83
366	109
367	89
368	103
369	72
370	99
371	80
372	97
373	100
374	86
375	94
376	89
377	88
378	101
379	113
380	98
381	96
382	99
383	98
384	102
385	109
386	109
387	94
388	90
389	100
390	95
391	122
392	102
393	92
394	98
395	113
396	96
397	91
398	101
399	121
400	125
401	123
402	112
403	124
404	97
405	114
406	115
407	103
408	122
409	113
410	108
411	121
412	126
413	128
414	125
415	112
416	131
417	102
418	108
419	116
420	116
421	122
422	117
423	144
424	119
425	149
426	116
427	173
428	134
429	134
430	133
431	160
432	129
433	126
434	134
435	119
436	129
437	140
438	139
439	127
440	148
441	131
442	132
443	140
444	125
445	133
446	118
447	131
448	119
449	121
450	114
451	152
452	109
453	132
454	139
455	143
456	154
457	120
458	131
459	138
460	123
461	116
462	100
463	129
464	142
465	111
466	120
467	132
468	110
469	135
470	125
471	134
472	119
473	121
474	109
475	114
476	126
477	118
478	106
479	134
480	133
481	124
482	123
483	104
484	126
485	111
486	108
487	110
488	122
489	101
490	116
491	114
492	96
493	126
494	122
495	101
496	128
497	105
498	104
499	93
500	100
501	95
502	100
503	81
504	99
505	102
506	105
507	99
508	96
509	115
510	111
511	96
512	92
513	107
514	94
515	101
516	99
517	85
518	101
519	100
520	87
521	86
522	79
523	107
524	94
525	81
526	84
527	95
528	96
529	88
530	91
531	102
532	85
533	107
534	91
535	81
536	107
537	86
538	78
539	97
540	93
541	79
542	78
543	81
544	83
545	90
546	91
547	64
548	107
549	88
550	73
551	94
552	86
553	77
554	90
555	89
556	101
557	80
558	104
559	71
560	81
561	88
562	95
563	71
564	79
565	85
566	89
567	67
568	90
569	84
570	80
571	68
572	76
573	84
574	72
575	94
576	87
577	82
578	79
579	77
580	89
581	66
582	68
583	88
584	89
585	85
586	77
587	88
588	83
589	75
590	75
591	91
592	82
593	96
594	101
595	86
596	85
597	95
598	75
599	85
600	79
601	85
602	67
603	69
604	73
605	81
606	83
607	80
608	89
609	91
610	98
611	95
612	70
613	75
614	88
615	99
616	78
617	87
618	76
619	88
620	83
621	85
622	83
623	79
624	99
625	85
626	97
627	83
628	87
629	85
630	77
631	93
632	73
633	81
634	68
635	67
636	86
637	84
638	101
639	84
640	86
641	86
642	92
643	73
644	89
645	82
646	92
647	85
648	94
649	91
650	81
651	81
652	77
653	105
654	95
655	90
656	78
657	95
658	80
659	94
660	81
661	90
662	68
663	74
664	86
665	102
666	85
667	82
668	90
669	90
670	86
671	88
672	70
673	88
674	80
675	76
676	85
677	95
678	81
679	82
680	87
681	69
682	89
683	84
684	82
685	80
686	93
687	68
688	95
689	81
690	94
691	86
692	97
693	93
694	75
695	96
696	80
697	76
698	99
699	98
700	95
701	79
702	78
703	78
704	81
705	87
706	99
707	97
708	62
709	71
710	71
711	85
712	77
713	80
714	91
715	80
716	92
717	77
718	82
719	83
720	84
721	79
722	85
723	82
724	89
725	91
726	83
727	97
728	85
729	83
730	90
731	76
732	89
733	70
734	94
735	91
736	101
737	83
738	75
739	98
740	88
741	79
742	93
743	81
744	82
745	90
746	83
747	85
748	84
749	79
750	94
751	73
752	75
753	81
754	101
755	99
756	74
757	94
758	80
759	75
760	80
761	74
762	68
763	80
764	84
765	93
766	90
767	87
768	96
769	73
770	97
771	78
772	77
773	73
774	71
775	73
776	83
777	110
778	77
779	91
780	107
781	89
782	85
783	76
784	82
785	84
786	85
787	82
788	83
789	74
790	99
791	83
792	89
793	65
794	98
795	82
796	88
797	95
798	69
799	91
800	82
801	103
802	91
803	82
804	88
805	90
806	84
807	95
808	79
809	66
810	83
811	90
812	79
813	85
814	88
815	77
816	87
817	93
818	84
819	73
820	86
821	106
822	95
823	80
824	68
825	86
826	87
827	100
828	111
829	89
830	83
831	103
832	86
833	85
834	103
835	96
836	80
837	74
838	98
839	80
840	76
841	67
842	93
843	103
844	86
845	83
846	69
847	97
848	91
849	86
850	90
851	88
852	90
853	97
854	83
855	88
856	95
857	80
858	91
859	114
860	91
861	80
862	83
863	87
864	78
865	84
866	102
867	85
868	95
869	104
870	90
871	98
872	99
873	80
874	92
875	101
876	103
877	104
878	89
879	89
880	90
881	113
882	92
883	98
884	82
885	92
886	82
887	83
888	88
889	104
890	100
891	93
892	93
893	107
894	85
895	81
896	90
897	88
898	97
899	78
900	84
901	106
902	91
903	109
904	105
905	96
906	95
907	92
908	94
909	109
910	88
911	112
912	92
913	82
914	95
915	85
916	100
917	89
918	92
919	106
920	88
921	107
922	95
923	94
924	96
925	104
926	97
927	83
928	94
929	107
930	86
931	96
932	113
933	91
934	101
935	108
936	103
937	97
938	100
939	100
940	103
941	97
942	111
943	116
944	116
945	108
946	106
947	106
948	93
949	102
950	106
951	118
952	110
953	95
954	101
955	115
956	99
957	91
958	104
959	102
960	105
961	102
962	107
963	100
964	88
965	105
966	108
967	88
968	120
969	120
970	111
971	124
972	130
973	103
974	110
975	96
976	128
977	109
978	97
979	107
980	104
981	96
982	96
983	121
984	103
985	96
986	89
987	99
988	120
989	90
990	99
991	105
992	102
993	85
994	105
995	109
996	97
997	111
998	103
999	102
1000	113
1001	102
1002	118
1003	105
1004	101
1005	108
1006	94
1007	100
1008	113
1009	111
1010	105
1011	122
1012	110
1013	117
1014	102
1015	114
1016	132
1017	136
1018	119
1019	111
1020	115
1021	109
1022	104
1023	105
1024	125
1025	109
1026	114
1027	102
1028	102
1029	100
1030	108
1031	110
1032	131
1033	120
1034	114
1035	113
1036	102
1037	103
1038	106
1039	111
1040	95
1041	115
1042	116
1043	115
1044	108
1045	101
1046	107
1047	100
1048	122
1049	100
1050	123
1051	136
1052	119
1053	101
1054	99
1055	83
1056	98
1057	90
1058	110
1059	107
1060	116
1061	108
1062	101
1063	107
1064	117
1065	104
1066	98
1067	116
1068	93
1069	115
1070	103
1071	111
1072	91
1073	116
1074	107
1075	93
1076	96
1077	95
1078	101
1079	107
1080	87
1081	104
1082	103
1083	104
1084	106
1085	88
1086	109
1087	103
1088	92
1089	121
1090	87
1091	105
1092	80
1093	129
1094	104
1095	95
1096	82
1097	112
1098	99
1099	99
1100	96
1101	97
1102	105
1103	115
1104	93
1105	96
1106	102
1107	109
1108	105
1109	116
1110	103
1111	109
1112	102
1113	105
1114	109
1115	104
1116	99
1117	87
1118	96
1119	97
1120	113
1121	108
1122	108
1123	114
1124	89
1125	123
1126	101
1127	90
1128	113
1129	104
1130	104
1131	108
1132	91
1133	107
1134	124
1135	96
1136	114
1137	114
1138	97
1139	83
1140	114
1141	104
1142	93
1143	115
1144	94
1145	108
1146	96
1147	103
1148	89
1149	95
1150	123
1151	85
1152	110
1153	95
1154	104
1155	110
1156	95
1157	122
1158	114
1159	89
1160	111
1161	92
1162	88
1163	99
1164	98
1165	110
1166	105
1167	107
1168	102
1169	79
1170	116
1171	105
1172	88
1173	94
1174	107
1175	88
1176	96
1177	92
1178	80
1179	124
1180	100
1181	100
1182	92
1183	84
1184	83
1185	125
1186	109
1187	111
1188	91
1189	103
1190	105
1191	94
1192	98
1193	102
1194	107
1195	121
1196	103
1197	101
1198	102
1199	91
1200	100
1201	79
1202	95
1203	98
1204	111
1205	95
1206	92
1207	84
1208	95
1209	98
1210	100
1211	95
1212	93
1213	100
1214	102
1215	104
1216	86
1217	111
1218	93
1219	122
1220	114
1221	99
1222	99
1223	116
1224	91
1225	109
1226	108
1227	92
1228	109
1229	94
1230	107
1231	101
1232	116
1233	101
1234	94
1235	127
1236	105
1237	89
1238	98
1239	91
1240	97
1241	93
1242	106
1243	99
1244	109
1245	97
1246	104
1247	95
1248	113
1249	94
1250	92
1251	103
1252	101
1253	92
1254	99
1255	99
1256	96
1257	89
1258	100
1259	79
1260	91
1261	71
1262	86
1263	106
1264	94
1265	78
1266	91
1267	104
1268	87
1269	88
1270	99
1271	88
1272	106
1273	86
1274	85
1275	89
1276	98
1277	104
1278	95
1279	87
1280	108
1281	96
1282	114
1283	103
1284	103
1285	97
1286	103
1287	90
1288	96
1289	113
1290	84
1291	101
1292	87
1293	97
1294	96
1295	100
1296	90
1297	98
1298	95
1299	93
1300	89
1301	93
1302	94
1303	95
1304	91
1305	110
1306	107
1307	111
1308	102
1309	87
1310	87
1311	96
1312	108
1313	103
1314	96
1315	100
1316	107
1317	86
1318	95
1319	105
1320	92
1321	84
1322	91
1323	88
1324	96
1325	97
1326	86
1327	93
1328	85
1329	82
1330	91
1331	86
1332	85
1333	97
1334	91
1335	90
1336	106
1337	97
1338	97
1339	91
1340	99
1341	106
1342	126
1343	84
1344	99
1345	87
1346	89
1347	88
1348	95
1349	95
1350	97
1351	97
1352	100
1353	95
1354	78
1355	100
1356	99
1357	108
1358	91
1359	99
1360	96
1361	75
1362	105
1363	102
1364	120
1365	87
1366	100
1367	89
1368	96
1369	91
1370	102
1371	102
1372	87
1373	89
1374	81
1375	94
1376	80
1377	78
1378	82
1379	108
1380	103
1381	91
1382	102
1383	89
1384	93
1385	102
1386	91
1387	97
1388	103
1389	106
1390	101
1391	112
1392	93
1393	102
1394	91
1395	82
1396	95
1397	104
1398	101
1399	88
1400	111
1401	114
1402	82
1403	91
1404	108
1405	80
1406	84
1407	86
1408	94
1409	93
1410	78
1411	101
1412	100
1413	103
1414	91
1415	95
1416	92
1417	98
1418	100
1419	99
1420	98
1421	85
1422	103
1423	95
1424	101
1425	101
1426	80
1427	81
1428	92
1429	79
1430	78
1431	103
1432	105
1433	93
1434	99
1435	100
1436	95
1437	108
1438	91
1439	88
1440	78
1441	106
1442	87
1443	99
1444	80
1445	83
1446	94
1447	85
1448	92
1449	100
1450	87
1451	98
1452	102
1453	94
1454	111
1455	84
1456	91
1457	104
1458	106
1459	93
1460	108
1461	108
1462	99
1463	92
1464	88
1465	103
1466	95
1467	93
1468	78
1469	70
1470	91
1471	99
1472	93
1473	87
1474	99
1475	92
1476	102
1477	94
1478	89
1479	91
1480	94
1481	75
1482	94
1483	87
1484	84
1485	85
1486	95
1487	86
1488	71
1489	102
1490	69
1491	71
1492	85
1493	88
1494	96
1495	102
1496	94
1497	97
1498	92
1499	89
1500	84
1501	97
1502	87
1503	80
1504	99
1505	97
1506	108
1507	88
1508	95
1509	96
1510	82
1511	79
1512	97
1513	71
1514	88
1515	97
1516	98
1517	90
1518	96
1519	89
1520	92
1521	76
1522	108
1523	81
1524	87
1525	97
1526	82
1527	109
1528	72
1529	86
1530	90
1531	96
1532	95
1533	101
1534	101
1535	78
1536	84
1537	96
1538	87
1539	100
1540	87
1541	85
1542	109
1543	82
1544	100
1545	96
1546	98
1547	78
1548	106
1549	91
1550	84
1551	99
1552	86
1553	99
1554	87
1555	89
1556	93
1557	83
1558	99
1559	101
1560	114
1561	101
1562	91
1563	81
1564	77
1565	94
1566	99
1567	101
1568	78
1569	97
1570	86
1571	95
1572	96
1573	75
1574	90
1575	100
1576	105
1577	88
1578	111
1579	103
1580	93
1581	93
1582	80
1583	96
1584	98
1585	76
1586	94
1587	97
1588	88
1589	85
1590	95
1591	104
1592	106
1593	82
1594	71
1595	93
1596	93
1597	72
1598	68
1599	105
1600	99
1601	83
1602	90
1603	103
1604	110
1605	71
1606	73
1607	99
1608	85
1609	97
1610	78
1611	95
1612	75
1613	88
1614	69
1615	96
1616	110
1617	92
1618	103
1619	94
1620	95
1621	91
1622	106
1623	96
1624	98
1625	66
1626	102
1627	75
1628	88
1629	84
1630	93
1631	103
1632	113
1633	98
1634	83
1635	98
1636	83
1637	81
1638	88
1639	75
1640	98
1641	92
1642	92
1643	72
1644	80
1645	68
1646	93
1647	90
1648	96
1649	94
1650	99
1651	86
1652	103
1653	98
1654	91
1655	102
1656	85
1657	88
1658	75
1659	89
1660	91
1661	91
1662	81
1663	74
1664	94
1665	81
1666	95
1667	84
1668	93
1669	86
1670	77
1671	80
1672	76
1673	84
1674	87
1675	94
1676	93
1677	83
1678	96
1679	89
1680	86
1681	86
1682	68
1683	96
1684	83
1685	88
1686	87
1687	70
1688	71
1689	79
1690	72
1691	82
1692	66
1693	77
1694	67
1695	103
1696	89
1697	85
1698	84
1699	71
1700	75
1701	77
1702	66
1703	74
1704	84
1705	92
1706	78
1707	78
1708	88
1709	67
1710	75
1711	75
1712	92
1713	65
1714	88
1715	80
1716	71
1717	81
1718	73
1719	71
1720	66
1721	74
1722	63
1723	70
1724	81
1725	75
1726	75
1727	72
1728	53
1729	60
1730	71
1731	65
1732	57
1733	68
1734	85
1735	67
1736	60
1737	69
1738	82
1739	64
1740	72
1741	67
1742	68
1743	71
1744	72
1745	75
1746	62
1747	63
1748	59
1749	58
1750	70
1751	65
1752	49
1753	63
1754	54
1755	65
1756	58
1757	58
1758	62
1759	61
1760	76
1761	62
1762	53
1763	65
1764	46
1765	65
1766	70
1767	48
1768	54
1769	58
1770	64
1771	59
1772	53
1773	61
1774	59
1775	57
1776	69
1777	64
1778	50
1779	65
1780	63
1781	66
1782	61
1783	64
1784	57
1785	60
1786	53
1787	59
1788	38
1789	75
1790	59
1791	56
1792	53
1793	59
1794	61
1795	56
1796	50
1797	54
1798	59
1799	48
1800	54
1801	63
1802	54
1803	69
1804	64
1805	65
1806	57
1807	54
1808	51
1809	45
1810	45
1811	52
1812	64
1813	54
1814	56
1815	53
1816	51
1817	46
1818	57
1819	62
1820	47
1821	78
1822	49
1823	65
1824	58
1825	45
1826	44
1827	53
1828	52
1829	50
1830	47
1831	30
1832	45
1833	62
1834	50
1835	53
1836	59
1837	62
1838	52
1839	52
1840	41
1841	58
1842	50
1843	51
1844	43
1845	45
1846	35
1847	61
1848	53
1849	64
1850	61
1851	39
1852	49
1853	50
1854	42
1855	38
1856	41
1857	52
1858	38
1859	57
1860	48
1861	49
1862	52
1863	50
1864	46
1865	51
1866	52
1867	51
1868	45
1869	45
1870	44
1871	45
1872	42
1873	53
1874	49
1875	35
1876	56
1877	50
1878	39
1879	51
1880	43
1881	55
1882	44
1883	44
1884	37
1885	40
1886	39
1887	44
1888	44
1889	41
1890	46
1891	49
1892	31
1893	36
1894	46
1895	42
1896	36
1897	44
1898	46
1899	35
1900	38
1901	50
1902	37
1903	41
1904	40
1905	41
1906	48
1907	37
1908	51
1909	49
1910	44
1911	39
1912	45
1913	40
1914	46
1915	36
1916	46
1917	45
1918	53
1919	36
1920	45
1921	48
1922	48
1923	29
1924	37
1925	38
1926	40
1927	35
1928	37
1929	49
1930	30
1931	25
1932	30
1933	39
1934	37
1935	40
1936	34
1937	46
1938	41
1939	32
1940	49
1941	34
1942	58
1943	38
1944	41
1945	40
1946	45
1947	46
1948	44
1949	49
1950	46
1951	42
1952	39
1953	35
1954	50
1955	48
1956	32
1957	39
1958	36
1959	40
1960	42
1961	32
1962	43
1963	39
1964	34
1965	48
1966	40
1967	49
1968	40
1969	37
1970	29
1971	38
1972	28
1973	32
1974	38
1975	42
1976	34
1977	34
1978	46
1979	30
1980	33
1981	37
1982	42
1983	44
1984	53
1985	42
1986	34
1987	35
1988	32
1989	32
1990	38
1991	34
1992	33
1993	32
1994	33
1995	43
1996	34
1997	29
1998	40
1999	32
2000	53
2001	49
2002	45
2003	37
2004	42
2005	31
2006	34
2007	35
2008	33
2009	43
2010	41
2011	34
2012	32
2013	41
2014	32
2015	31
2016	34
2017	41
2018	34
2019	39
2020	35
2021	45
2022	37
2023	47
2024	33
2025	34
2026	37
2027	36
2028	41
2029	43
2030	40
2031	26
2032	23
2033	33
2034	46
2035	46
2036	38
2037	33
2038	33
2039	35
2040	37
2041	36
2042	23
2043	34
2044	37
2045	37
2046	33
2047	30
2048	37
2049	31
2050	38
2051	42
2052	38
2053	31
2054	42
2055	39
2056	29
2057	40
2058	41
2059	27
2060	38
2061	45
2062	48
2063	35
2064	38
2065	34
2066	36
2067	34
2068	42
2069	29
2070	32
2071	43
2072	40
2073	34
2074	40
2075	35
2076	44
2077	49
2078	32
2079	31
2080	42
2081	31
2082	32
2083	39
2084	34
2085	45
2086	39
2087	37
2088	46
2089	33
2090	36
2091	32
2092	42
2093	35
2094	40
2095	28
2096	31
2097	30
2098	36
2099	46
2100	33
2101	31
2102	41
2103	47
2104	36
2105	38
2106	38
2107	33
2108	38
2109	42
2110	37
2111	29
2112	30
2113	48
2114	31
2115	36
2116	36
2117	29
2118	43
2119	30
2120	25
2121	39
2122	47
2123	37
2124	36
2125	22
2126	29
2127	44
2128	40
2129	44
2130	46
2131	34
2132	40
2133	30
2134	35
2135	23
2136	31
2137	33
2138	50
2139	31
2140	38
2141	34
2142	43
2143	34
2144	32
2145	37
2146	38
2147	37
2148	32
2149	39
2150	33
2151	36
2152	34
2153	31
2154	38
2155	25
2156	41
2157	23
2158	27
2159	38
2160	29
2161	30
2162	25
2163	38
2164	30
2165	37
2166	42
2167	40
2168	31
2169	40
2170	26
2171	18
2172	38
2173	40
2174	39
2175	29
2176	28
2177	37
2178	49
2179	26
2180	36
2181	31
2182	37
2183	27
2184	47
2185	40
2186	32
2187	40
2188	35
2189	38
2190	31
2191	48
2192	45
2193	32
2194	35
2195	32
2196	30
2197	36
2198	35
2199	30
2200	29
2201	36
2202	35
2203	29
2204	28
2205	28
2206	23
2207	37
2208	29
2209	37
2210	39
2211	46
2212	31
2213	33
2214	31
2215	29
2216	40
2217	30
2218	33
2219	39
2220	24
2221	32
2222	37
2223	28
2224	36
2225	33
2226	36
2227	38
2228	37
2229	34
2230	38
2231	39
2232	38
2233	36
2234	47
2235	25
2236	34
2237	34
2238	28
2239	38
2240	46
2241	38
2242	42
2243	29
2244	50
2245	37
2246	30
2247	37
2248	33
2249	35
2250	39
2251	33
2252	35
2253	39
2254	29
2255	45
2256	37
2257	36
2258	40
2259	29
2260	36
2261	45
2262	41
2263	32
2264	39
2265	24
2266	42
2267	46
2268	35
2269	37
2270	36
2271	33
2272	41
2273	43
2274	30
2275	30
2276	28
2277	26
2278	42
2279	38
2280	49
2281	36
2282	34
2283	32
2284	33
2285	39
2286	37
2287	52
2288	33
2289	35
2290	31
2291	42
2292	41
2293	42
2294	33
2295	37
2296	35
2297	32
2298	35
2299	48
2300	40
2301	36
2302	38
2303	37
2304	38
2305	31
2306	30
2307	34
2308	38
2309	38
2310	34
2311	40
2312	39
2313	37
2314	46
2315	31
2316	42
2317	42
2318	35
2319	32
2320	33
2321	29
2322	48
2323	43
2324	56
2325	28
2326	40
2327	46
2328	39
2329	39
2330	44
2331	36
2332	43
2333	50
2334	40
2335	44
2336	38
2337	51
2338	53
2339	47
2340	40
2341	38
2342	38
2343	30
2344	45
2345	42
2346	39
2347	41
2348	43
2349	42
2350	35
2351	41
2352	49
2353	40
2354	38
2355	49
2356	44
2357	43
2358	45
2359	46
2360	46
2361	41
2362	44
2363	36
2364	41
2365	61
2366	36
2367	53
2368	54
2369	33
2370	56
2371	48
2372	56
2373	41
2374	52
2375	41
2376	52
2377	51
2378	60
2379	42
2380	48
2381	55
2382	39
2383	40
2384	49
2385	34
2386	51
2387	61
2388	51
2389	58
2390	51
2391	62
2392	59
2393	68
2394	58
2395	64
2396	52
2397	50
2398	49
2399	57
2400	58
2401	61
2402	50
2403	48
2404	55
2405	69
2406	48
2407	77
2408	62
2409	82
2410	74
2411	53
2412	59
2413	71
2414	57
2415	69
2416	62
2417	68
2418	85
2419	71
2420	73
2421	79
2422	73
2423	83
2424	75
2425	67
2426	98
2427	72
2428	81
2429	82
2430	78
2431	87
2432	108
2433	74
2434	82
2435	60
2436	95
2437	96
2438	77
2439	96
2440	94
2441	98
2442	79
2443	87
2444	84
2445	78
2446	87
2447	92
2448	76
2449	87
2450	108
2451	107
2452	99
2453	90
2454	92
2455	86
2456	96
2457	93
2458	114
2459	102
2460	93
2461	93
2462	94
2463	115
2464	103
2465	115
2466	116
2467	116
2468	96
2469	117
2470	107
2471	115
2472	143
2473	117
2474	106
2475	134
2476	110
2477	135
2478	154
2479	127
2480	137
2481	131
2482	163
2483	128
2484	137
2485	152
2486	130
2487	136
2488	152
2489	127
2490	161
2491	153
2492	137
2493	140
2494	149
2495	158
2496	146
2497	158
2498	153
2499	146
2500	162
2501	137
2502	184
2503	150
2504	178
2505	146
2506	152
2507	187
2508	164
2509	169
2510	168
2511	174
2512	202
2513	168
2514	178
2515	197
2516	185
2517	189
2518	187
2519	177
2520	171
2521	189
2522	213
2523	186
2524	201
2525	187
2526	202
2527	201
2528	154
2529	191
2530	193
2531	208
2532	218
2533	208
2534	215
2535	225
2536	211
2537	199
2538	225
2539	209
2540	208
2541	236
2542	239
2543	228
2544	243
2545	221
2546	236
2547	226
2548	269
2549	242
2550	245
2551	224
2552	258
2553	286
2554	232
2555	247
2556	222
2557	234
2558	253
2559	257
2560	274
2561	250
2562	267
2563	243
2564	248
2565	270
2566	266
2567	257
2568	267
2569	288
2570	262
2571	250
2572	281
2573	291
2574	250
2575	313
2576	264
2577	282
2578	245
2579	260
2580	258
2581	322
2582	293
2583	294
2584	278
2585	288
2586	312
2587	267
2588	283
2589	316
2590	285
2591	305
2592	338
2593	293
2594	302
2595	321
2596	319
2597	330
2598	312
2599	294
2600	297
2601	317
2602	345
2603	322
2604	328
2605	316
2606	294
2607	314
2608	306
2609	344
2610	307
2611	330
2612	324
2613	346
2614	327
2615	355
2616	346
2617	320
2618	335
2619	345
2620	352
2621	301
2622	371
2623	323
2624	348
2625	348
2626	361
2627	332
2628	390
2629	343
2630	331
2631	368
2632	365
2633	340
2634	361
2635	383
2636	348
2637	336
2638	347
2639	392
2640	366
2641	356
2642	346
2643	363
2644	369
2645	384
2646	371
2647	327
2648	374
2649	343
2650	329
2651	396
2652	353
2653	383
2654	387
2655	343
2656	359
2657	358
2658	411
2659	363
2660	372
2661	369
2662	355
2663	362
2664	347
2665	331
2666	351
2667	372
2668	372
2669	345
2670	354
2671	381
2672	352
2673	326
2674	359
2675	329
2676	359
2677	362
2678	352
2679	399
2680	389
2681	397
2682	360
2683	353
2684	350
2685	382
2686	375
2687	398
2688	383
2689	357
2690	347
2691	391
2692	348
2693	342
2694	392
2695	344
2696	352
2697	362
2698	366
2699	369
2700	394
2701	308
2702	382
2703	346
2704	362
2705	334
2706	394
2707	350
2708	388
2709	356
2710	361
2711	333
2712	355
2713	331
2714	359
2715	341
2716	338
2717	352
2718	367
2719	355
2720	322
2721	356
2722	378
2723	354
2724	311
2725	336
2726	339
2727	345
2728	337
2729	324
2730	348
2731	330
2732	327
2733	308
2734	333
2735	338
2736	341
2737	340
2738	338
2739	290
2740	318
2741	323
2742	312
2743	336
2744	270
2745	308
2746	319
2747	299
2748	301
2749	282
2750	307
2751	285
2752	298
2753	290
2754	312
2755	309
2756	282
2757	281
2758	274
2759	288
2760	293
2761	268
2762	264
2763	299
2764	299
2765	295
2766	286
2767	278
2768	261
2769	240
2770	258
2771	281
2772	262
2773	261
2774	253
2775	251
2776	266
2777	227
2778	264
2779	255
2780	258
2781	243
2782	218
2783	245
2784	234
2785	227
2786	230
2787	224
2788	221
2789	236
2790	237
2791	215
2792	193
2793	214
2794	218
2795	239
2796	218
2797	229
2798	221
2799	216
2800	194
2801	187
2802	192
2803	204
2804	210
2805	206
2806	197
2807	184
2808	193
2809	185
2810	155
2811	209
2812	171
2813	161
2814	153
2815	212
2816	179
2817	176
2818	179
2819	169
2820	190
2821	172
2822	194
2823	157
2824	162
2825	156
2826	167
2827	177
2828	151
2829	168
2830	135
2831	159
2832	139
2833	154
2834	155
2835	140
2836	154
2837	142
2838	123
2839	121
2840	139
2841	133
2842	153
2843	153
2844	118
2845	138
2846	126
2847	147
2848	118
2849	131
2850	133
2851	135
2852	120
2853	110
2854	124
2855	101
2856	117
2857	138
2858	120
2859	100
2860	107
2861	92
2862	119
2863	105
2864	108
2865	98
2866	103
2867	90
2868	124
2869	84
2870	100
2871	93
2872	91
2873	89
2874	83
2875	113
2876	89
2877	100
2878	97
2879	74
2880	91
2881	76
2882	100
2883	92
2884	85
2885	69
2886	81
2887	74
2888	66
2889	74
2890	80
2891	64
2892	78
2893	70
2894	67
2895	64
2896	77
2897	52
2898	69
2899	58
2900	76
2901	60
2902	54
2903	55
2904	58
2905	52
2906	73
2907	55
2908	58
2909	67
2910	57
2911	47
2912	49
2913	65
2914	57
2915	50
2916	60
2917	37
2918	52
2919	54
2920	62
2921	56
2922	60
2923	49
2924	57
2925	46
2926	62
2927	43
2928	46
2929	43
2930	56
2931	43
2932	43
2933	37
2934	39
2935	52
2936	50
2937	33
2938	50
2939	38
2940	35
2941	40
2942	37
2943	41
2944	50
2945	41
2946	33
2947	33
2948	31
2949	38
2950	32
2951	32
2952	37
2953	41
2954	28
2955	44
2956	29
2957	42
2958	24
2959	38
2960	33
2961	22
2962	27
2963	28
2964	30
2965	31
2966	29
2967	36
2968	33
2969	36
2970	22
2971	33
2972	25
2973	27
2974	38
2975	25
2976	33
2977	21
2978	25
2979	26
2980	25
2981	26
2982	20
2983	26
2984	28
2985	14
2986	31
2987	27
2988	22
2989	23
2990	15
2991	27
2992	24
2993	21
2994	28
2995	18
2996	23
2997	32
2998	23
2999	29
